file,sponsored
15167_raw_html.txt,0.053
15185_raw_html.txt,0.014
15227_raw_html.txt,0.073
15257_raw_html.txt,0.012
15275_raw_html.txt,0.265
15317_raw_html.txt,0.028
15353_raw_html.txt,0.07477016071743516
15377_raw_html.txt,0.0
15527_raw_html.txt,0.004
15563_raw_html.txt,0.161
15629_raw_html.txt,0.0
15719_raw_html.txt,0.009
16031_raw_html.txt,0.028
16079_raw_html.txt,0.03642857142857143
16097_raw_html.txt,0.039
16121_raw_html.txt,0.002
16295_raw_html.txt,0.062
16319_raw_html.txt,0.05322073947250038
16355_raw_html.txt,0.0
16397_raw_html.txt,0.018
16661_raw_html.txt,0.132
16667_raw_html.txt,0.05322073947250038
16709_raw_html.txt,0.011
16715_raw_html.txt,0.065
16871_raw_html.txt,0.133
16919_raw_html.txt,0.004
17135_raw_html.txt,0.016
17207_raw_html.txt,0.0
17285_raw_html.txt,0.1411127991289757
17303_raw_html.txt,0.03465054155460307
17363_raw_html.txt,0.0
17387_raw_html.txt,0.3335
17393_raw_html.txt,0.05322073947250038
17417_raw_html.txt,0.14
17447_raw_html.txt,0.033
17495_raw_html.txt,0.578
17507_raw_html.txt,0.009
17627_raw_html.txt,0.018
17687_raw_html.txt,0.019
17693_raw_html.txt,0.1
17699_raw_html.txt,0.023
17717_raw_html.txt,0.215
17819_raw_html.txt,0.238
17849_raw_html.txt,0.071
17897_raw_html.txt,0.0
17987_raw_html.txt,0.138
18089_raw_html.txt,0.023078571428571427
18113_raw_html.txt,0.013322460391076967
18167_raw_html.txt,0.0735
18305_raw_html.txt,0.087
18341_raw_html.txt,0.475
18479_raw_html.txt,0.079
18623_raw_html.txt,0.019
18713_raw_html.txt,0.072
18869_raw_html.txt,0.05322073947250038
18911_raw_html.txt,0.04425
18929_raw_html.txt,0.075
18953_raw_html.txt,0.02847157042967591
18971_raw_html.txt,0.06776954809710499
19037_raw_html.txt,0.1646
19043_raw_html.txt,0.10750761904761905
19097_raw_html.txt,1.0
19109_raw_html.txt,0.066
19139_raw_html.txt,0.30175
19145_raw_html.txt,0.119
19157_raw_html.txt,0.12866672451279543
19169_raw_html.txt,0.237
19205_raw_html.txt,0.05322073947250038
19247_raw_html.txt,0.063
19313_raw_html.txt,0.033
19349_raw_html.txt,0.1675090909090909
19373_raw_html.txt,0.03
19463_raw_html.txt,0.7942285714285714
19469_raw_html.txt,0.026
19475_raw_html.txt,0.049
19487_raw_html.txt,0.045
19577_raw_html.txt,0.014
19607_raw_html.txt,0.03533333333333333
19613_raw_html.txt,0.3468333333333334
19733_raw_html.txt,0.076
19877_raw_html.txt,0.288
19925_raw_html.txt,0.018666666666666668
19979_raw_html.txt,0.027
20021_raw_html.txt,0.121
20033_raw_html.txt,0.044
20135_raw_html.txt,0.151
20219_raw_html.txt,0.066
20279_raw_html.txt,0.0835
20345_raw_html.txt,0.004
20405_raw_html.txt,0.052
20453_raw_html.txt,0.067
20513_raw_html.txt,0.593
20525_raw_html.txt,0.058
20585_raw_html.txt,0.145375
20603_raw_html.txt,0.052
20615_raw_html.txt,0.139
20675_raw_html.txt,0.054
20735_raw_html.txt,0.102
20849_raw_html.txt,0.021
21155_raw_html.txt,0.0
21191_raw_html.txt,0.0
21239_raw_html.txt,0.079
21245_raw_html.txt,0.085
21275_raw_html.txt,0.046
21407_raw_html.txt,0.232
21467_raw_html.txt,0.153
21503_raw_html.txt,0.12
21533_raw_html.txt,0.008
21611_raw_html.txt,0.108
21623_raw_html.txt,0.071
21659_raw_html.txt,0.034
21683_raw_html.txt,0.097
21737_raw_html.txt,0.092
21767_raw_html.txt,0.472
21779_raw_html.txt,0.005
21887_raw_html.txt,0.014
21971_raw_html.txt,0.081
21989_raw_html.txt,0.094
21995_raw_html.txt,0.17258333333333334
22007_raw_html.txt,0.023
22031_raw_html.txt,0.038
22181_raw_html.txt,0.187
22211_raw_html.txt,0.05322073947250038
22361_raw_html.txt,0.06782831884166278
22379_raw_html.txt,0.105
22439_raw_html.txt,0.075
22469_raw_html.txt,0.172
22541_raw_html.txt,0.3829166666666666
22565_raw_html.txt,0.1635
22589_raw_html.txt,0.0
22619_raw_html.txt,0.052
22625_raw_html.txt,0.053
22763_raw_html.txt,0.118
22793_raw_html.txt,0.113
22865_raw_html.txt,0.186
22901_raw_html.txt,0.0
22913_raw_html.txt,0.06782831884166278
22931_raw_html.txt,0.169
22973_raw_html.txt,0.0
23057_raw_html.txt,0.057888888888888886
23171_raw_html.txt,0.345
23333_raw_html.txt,0.129
23345_raw_html.txt,0.0
23363_raw_html.txt,0.155
23381_raw_html.txt,0.082
23411_raw_html.txt,0.053
23669_raw_html.txt,0.0
23723_raw_html.txt,0.05322073947250038
23753_raw_html.txt,0.048
23777_raw_html.txt,0.022
23825_raw_html.txt,0.1202
23891_raw_html.txt,0.109
23897_raw_html.txt,0.0
23903_raw_html.txt,0.06
23915_raw_html.txt,0.05804109589041096
23921_raw_html.txt,0.1354
24077_raw_html.txt,0.088
24089_raw_html.txt,0.736
24107_raw_html.txt,0.076
24245_raw_html.txt,0.311
24311_raw_html.txt,0.118
24317_raw_html.txt,0.03536935731580595
24329_raw_html.txt,0.0752
24371_raw_html.txt,0.329
24407_raw_html.txt,0.283
24497_raw_html.txt,0.0
24563_raw_html.txt,1.0
24665_raw_html.txt,0.1744
24701_raw_html.txt,0.017
24719_raw_html.txt,0.162
24833_raw_html.txt,0.0
24953_raw_html.txt,0.0
24965_raw_html.txt,0.075
25043_raw_html.txt,0.279
25157_raw_html.txt,0.07233333333333335
25163_raw_html.txt,0.028
25223_raw_html.txt,0.129
25241_raw_html.txt,0.23947914438502677
25355_raw_html.txt,0.0
25427_raw_html.txt,0.0544
25433_raw_html.txt,0.13
25625_raw_html.txt,0.06
25631_raw_html.txt,0.364
25853_raw_html.txt,0.188
25907_raw_html.txt,0.375
26003_raw_html.txt,0.085
26021_raw_html.txt,0.015739854521442807
26177_raw_html.txt,0.0
26345_raw_html.txt,0.0743952380952381
26387_raw_html.txt,0.3154047619047617
26453_raw_html.txt,0.097
26495_raw_html.txt,0.074
26585_raw_html.txt,0.046
26669_raw_html.txt,0.0985
26687_raw_html.txt,0.008
26741_raw_html.txt,0.0
26843_raw_html.txt,0.071
26867_raw_html.txt,0.105
26951_raw_html.txt,0.0015
26981_raw_html.txt,0.055
27119_raw_html.txt,0.097
27281_raw_html.txt,0.1315
27287_raw_html.txt,0.113
27323_raw_html.txt,0.06
27509_raw_html.txt,0.0
27551_raw_html.txt,0.064
27599_raw_html.txt,0.175
27629_raw_html.txt,0.002
27659_raw_html.txt,0.505
27683_raw_html.txt,0.033
27689_raw_html.txt,0.123
27737_raw_html.txt,0.0
27773_raw_html.txt,0.024666666666666663
27779_raw_html.txt,0.111
27845_raw_html.txt,0.072
27857_raw_html.txt,0.05322073947250038
27899_raw_html.txt,0.051
27905_raw_html.txt,0.0
28085_raw_html.txt,0.0
28091_raw_html.txt,0.0
28175_raw_html.txt,0.119
28187_raw_html.txt,0.597
28247_raw_html.txt,0.05322073947250038
28307_raw_html.txt,0.086
28313_raw_html.txt,0.063
28367_raw_html.txt,0.10503225806451613
28379_raw_html.txt,0.035
28397_raw_html.txt,0.17875
28427_raw_html.txt,0.002
28433_raw_html.txt,0.0
28445_raw_html.txt,0.059
28499_raw_html.txt,0.136
28535_raw_html.txt,0.097
28547_raw_html.txt,0.0
28625_raw_html.txt,0.043368099607746326
28649_raw_html.txt,0.05322073947250038
28727_raw_html.txt,0.025
28745_raw_html.txt,0.009
28751_raw_html.txt,0.078
28799_raw_html.txt,0.022
28847_raw_html.txt,0.284
28949_raw_html.txt,0.071
29081_raw_html.txt,0.968
29117_raw_html.txt,0.017333333333333336
29135_raw_html.txt,0.082
29141_raw_html.txt,0.251
29183_raw_html.txt,0.045
29357_raw_html.txt,0.081
29471_raw_html.txt,0.05322073947250038
29519_raw_html.txt,0.06803846153846155
29567_raw_html.txt,0.195
29699_raw_html.txt,0.057
29753_raw_html.txt,0.0
29837_raw_html.txt,0.022
29939_raw_html.txt,0.031
29957_raw_html.txt,0.06002970297029703
30125_raw_html.txt,0.03
30167_raw_html.txt,0.05322073947250038
30179_raw_html.txt,0.086
30197_raw_html.txt,0.09589506619772288
30203_raw_html.txt,0.1715
30395_raw_html.txt,0.05322073947250038
30413_raw_html.txt,0.054
30419_raw_html.txt,0.041
30455_raw_html.txt,0.027
30461_raw_html.txt,0.072
30473_raw_html.txt,0.6534503968253971
30533_raw_html.txt,0.08
30581_raw_html.txt,0.009
30725_raw_html.txt,0.262
30791_raw_html.txt,0.189
30917_raw_html.txt,0.0725
30941_raw_html.txt,0.07
30995_raw_html.txt,0.0
31007_raw_html.txt,0.019
31109_raw_html.txt,0.03536935731580595
31355_raw_html.txt,0.077
31373_raw_html.txt,0.0
31385_raw_html.txt,0.128
31445_raw_html.txt,0.010666666666666666
31457_raw_html.txt,0.577
31553_raw_html.txt,0.075
31583_raw_html.txt,0.038
31595_raw_html.txt,0.12766666666666665
31607_raw_html.txt,0.136
31625_raw_html.txt,0.026
31631_raw_html.txt,0.0
31715_raw_html.txt,0.031
31763_raw_html.txt,0.055
31799_raw_html.txt,0.104
31865_raw_html.txt,0.24443333333333334
31967_raw_html.txt,0.037
31991_raw_html.txt,0.097
32015_raw_html.txt,0.058
32183_raw_html.txt,0.05322073947250038
32243_raw_html.txt,0.05322073947250038
32279_raw_html.txt,0.036
32291_raw_html.txt,0.05322073947250038
32303_raw_html.txt,0.093
32339_raw_html.txt,0.035
32369_raw_html.txt,0.091
32375_raw_html.txt,0.112
32447_raw_html.txt,0.08
32561_raw_html.txt,0.038
32663_raw_html.txt,0.029
32771_raw_html.txt,0.022
32825_raw_html.txt,0.068
32963_raw_html.txt,0.097
32999_raw_html.txt,0.011
33089_raw_html.txt,0.293
33167_raw_html.txt,0.125
33179_raw_html.txt,0.155
33299_raw_html.txt,0.047
33359_raw_html.txt,0.998
33497_raw_html.txt,0.09003061224489796
33545_raw_html.txt,0.091
33551_raw_html.txt,0.014
33677_raw_html.txt,0.037
33707_raw_html.txt,0.2
33755_raw_html.txt,0.09471428571428572
33779_raw_html.txt,0.17883333333333332
33803_raw_html.txt,0.019
33809_raw_html.txt,0.175
33899_raw_html.txt,0.035
33941_raw_html.txt,0.035
33947_raw_html.txt,0.03
34181_raw_html.txt,0.26
34205_raw_html.txt,0.112
34295_raw_html.txt,0.01828974016847768
34301_raw_html.txt,0.02
34307_raw_html.txt,0.746
34355_raw_html.txt,0.0
34373_raw_html.txt,0.032
34415_raw_html.txt,0.516
34427_raw_html.txt,0.0
34469_raw_html.txt,0.298
34559_raw_html.txt,0.148
34775_raw_html.txt,0.0
34859_raw_html.txt,0.07505882352941176
34955_raw_html.txt,0.031
34967_raw_html.txt,0.613
35045_raw_html.txt,0.0
35057_raw_html.txt,0.072
35063_raw_html.txt,0.065
35081_raw_html.txt,0.849
35093_raw_html.txt,0.038
35105_raw_html.txt,0.15633333333333332
35219_raw_html.txt,0.118
35339_raw_html.txt,0.0
35387_raw_html.txt,0.068
35399_raw_html.txt,0.07
35417_raw_html.txt,0.123
35423_raw_html.txt,0.09218181818181818
35507_raw_html.txt,0.091
35537_raw_html.txt,0.043
35567_raw_html.txt,0.099
35627_raw_html.txt,0.0
35747_raw_html.txt,0.033
35801_raw_html.txt,0.0
35849_raw_html.txt,0.05322073947250038
35891_raw_html.txt,0.2636666666666666
35939_raw_html.txt,0.123
35951_raw_html.txt,0.063
36053_raw_html.txt,0.262
36083_raw_html.txt,0.093
36089_raw_html.txt,0.11
36185_raw_html.txt,0.216
36221_raw_html.txt,0.159
36281_raw_html.txt,0.098
36287_raw_html.txt,0.048
36305_raw_html.txt,0.046
36365_raw_html.txt,0.014
36605_raw_html.txt,0.007
36755_raw_html.txt,0.022
36761_raw_html.txt,0.205
36785_raw_html.txt,0.027
36899_raw_html.txt,0.022
36953_raw_html.txt,0.03933333333333334
37049_raw_html.txt,0.00175
37151_raw_html.txt,0.001
37193_raw_html.txt,0.077
37199_raw_html.txt,0.037
37331_raw_html.txt,0.08
37535_raw_html.txt,0.0
37559_raw_html.txt,0.0
37643_raw_html.txt,0.11733333333333335
37715_raw_html.txt,0.005
37721_raw_html.txt,0.049
37781_raw_html.txt,0.05322073947250038
37901_raw_html.txt,0.8167130559207957
37991_raw_html.txt,0.010512195121951218
37997_raw_html.txt,0.041
38159_raw_html.txt,0.174
38195_raw_html.txt,0.095
38201_raw_html.txt,0.092
38207_raw_html.txt,0.0905
38279_raw_html.txt,0.088
38435_raw_html.txt,0.615
38489_raw_html.txt,0.035
38495_raw_html.txt,0.07540000000000001
38567_raw_html.txt,0.026
38573_raw_html.txt,0.09140000000000001
38669_raw_html.txt,0.48
38777_raw_html.txt,0.4434202380952383
38843_raw_html.txt,0.059
38891_raw_html.txt,0.254
38939_raw_html.txt,0.3246128787878787
38993_raw_html.txt,0.0
39005_raw_html.txt,0.0
39035_raw_html.txt,0.07
39071_raw_html.txt,0.12889583333333332
39185_raw_html.txt,0.34955675537777803
39233_raw_html.txt,0.038
39251_raw_html.txt,0.0
39269_raw_html.txt,0.012
39281_raw_html.txt,0.913
39311_raw_html.txt,0.257
39341_raw_html.txt,0.0
39371_raw_html.txt,0.087
39407_raw_html.txt,0.0735
39479_raw_html.txt,0.13266666666666665
39509_raw_html.txt,0.115
39563_raw_html.txt,0.05322073947250038
39653_raw_html.txt,0.073
39731_raw_html.txt,0.231
39785_raw_html.txt,0.023
39965_raw_html.txt,0.015
40085_raw_html.txt,0.022
40103_raw_html.txt,0.102
40187_raw_html.txt,0.067
40199_raw_html.txt,0.065
40241_raw_html.txt,0.048
40361_raw_html.txt,0.072
40403_raw_html.txt,0.004
40517_raw_html.txt,0.016
40577_raw_html.txt,0.102
40643_raw_html.txt,0.065
40751_raw_html.txt,0.131
40775_raw_html.txt,0.01
40811_raw_html.txt,0.035333333333333335
41015_raw_html.txt,0.0
41111_raw_html.txt,0.137
41135_raw_html.txt,0.05322073947250038
41171_raw_html.txt,0.218
41189_raw_html.txt,0.0
41273_raw_html.txt,0.0
41279_raw_html.txt,0.0
41297_raw_html.txt,0.066
41369_raw_html.txt,0.016
41375_raw_html.txt,0.02
41651_raw_html.txt,0.196
41705_raw_html.txt,0.05322073947250038
41717_raw_html.txt,0.027566666666666666
41735_raw_html.txt,0.076
41753_raw_html.txt,0.169
41831_raw_html.txt,0.004
41867_raw_html.txt,0.024
41885_raw_html.txt,0.059625
41993_raw_html.txt,0.057
42041_raw_html.txt,0.185
42221_raw_html.txt,0.09589506619772288
42245_raw_html.txt,0.02
42419_raw_html.txt,0.243
42455_raw_html.txt,0.133
42653_raw_html.txt,0.025
42659_raw_html.txt,0.05322073947250038
42767_raw_html.txt,0.0
42785_raw_html.txt,0.082
42803_raw_html.txt,0.073
42851_raw_html.txt,0.066
42917_raw_html.txt,0.178
42971_raw_html.txt,0.0
42983_raw_html.txt,0.009
43073_raw_html.txt,0.0007554293502619017
43097_raw_html.txt,0.037
43127_raw_html.txt,0.062
43211_raw_html.txt,0.252
43277_raw_html.txt,0.07
43313_raw_html.txt,0.19
43337_raw_html.txt,0.003
43373_raw_html.txt,0.017
43385_raw_html.txt,0.134
43397_raw_html.txt,0.791
43499_raw_html.txt,0.002
43565_raw_html.txt,0.333
43571_raw_html.txt,0.214
43577_raw_html.txt,0.121
43757_raw_html.txt,0.049021477509053966
43769_raw_html.txt,0.129
43775_raw_html.txt,0.223
43799_raw_html.txt,0.21
43865_raw_html.txt,0.0
43871_raw_html.txt,0.11466666666666667
43991_raw_html.txt,0.0
44015_raw_html.txt,0.052
44051_raw_html.txt,0.386
44069_raw_html.txt,0.05322073947250038
44081_raw_html.txt,0.027
44159_raw_html.txt,0.033
44213_raw_html.txt,0.227
44225_raw_html.txt,0.015
44291_raw_html.txt,0.0
44321_raw_html.txt,0.071
44333_raw_html.txt,0.091
44543_raw_html.txt,0.739
44735_raw_html.txt,0.096
44795_raw_html.txt,0.12901190476190474
44843_raw_html.txt,0.064
44873_raw_html.txt,0.069
44909_raw_html.txt,0.094
45011_raw_html.txt,0.009
45017_raw_html.txt,0.0
45281_raw_html.txt,0.05322073947250038
45467_raw_html.txt,0.004
45527_raw_html.txt,0.008
45557_raw_html.txt,0.007
45593_raw_html.txt,0.003
45605_raw_html.txt,0.07523076923076923
45743_raw_html.txt,0.181
45761_raw_html.txt,0.05322073947250038
45803_raw_html.txt,0.002
45845_raw_html.txt,0.05322073947250038
45851_raw_html.txt,0.139
45863_raw_html.txt,0.247
45893_raw_html.txt,0.10557142857142857
45911_raw_html.txt,0.0
45953_raw_html.txt,0.041
46055_raw_html.txt,0.025
46073_raw_html.txt,0.0
46187_raw_html.txt,0.05322073947250038
46241_raw_html.txt,0.019
46271_raw_html.txt,0.098
46295_raw_html.txt,0.052
46403_raw_html.txt,0.004
46469_raw_html.txt,0.012
46493_raw_html.txt,0.006
46661_raw_html.txt,0.223
46673_raw_html.txt,0.07909999999999999
46793_raw_html.txt,0.0
46805_raw_html.txt,0.0
46931_raw_html.txt,0.071
46979_raw_html.txt,0.306
46991_raw_html.txt,0.059
47021_raw_html.txt,0.071
47069_raw_html.txt,0.065
47075_raw_html.txt,0.05466666666666666
47093_raw_html.txt,0.182
47195_raw_html.txt,0.213
47219_raw_html.txt,0.029
47237_raw_html.txt,0.08440874318908599
47255_raw_html.txt,0.011
47387_raw_html.txt,0.0
47411_raw_html.txt,0.0
47603_raw_html.txt,0.763
47627_raw_html.txt,0.0
47645_raw_html.txt,0.134
47921_raw_html.txt,0.0
47951_raw_html.txt,0.067
48047_raw_html.txt,0.08
48059_raw_html.txt,0.0
48167_raw_html.txt,0.085
48359_raw_html.txt,0.05942857142857143
48365_raw_html.txt,0.067
48371_raw_html.txt,0.007
48407_raw_html.txt,0.0
48443_raw_html.txt,0.03465054155460307
48461_raw_html.txt,0.0
48497_raw_html.txt,0.0
48503_raw_html.txt,0.063
48653_raw_html.txt,0.171
48671_raw_html.txt,0.018
48749_raw_html.txt,0.068
48815_raw_html.txt,0.10333333333333335
48905_raw_html.txt,0.075
48935_raw_html.txt,0.053
48947_raw_html.txt,0.606
48977_raw_html.txt,0.079
49025_raw_html.txt,0.057
49055_raw_html.txt,0.03465054155460307
49163_raw_html.txt,0.02
49253_raw_html.txt,0.038
49373_raw_html.txt,0.462
49397_raw_html.txt,0.118
49427_raw_html.txt,0.26
49481_raw_html.txt,0.236
49505_raw_html.txt,0.08
49691_raw_html.txt,0.205
49727_raw_html.txt,0.139
49769_raw_html.txt,0.156
49823_raw_html.txt,0.12
49841_raw_html.txt,0.062
49859_raw_html.txt,0.0
49931_raw_html.txt,0.094
49955_raw_html.txt,0.132
49967_raw_html.txt,0.046
50189_raw_html.txt,0.082
50321_raw_html.txt,0.108
50417_raw_html.txt,0.097
50465_raw_html.txt,0.079
50477_raw_html.txt,0.68
50483_raw_html.txt,0.015739854521442807
50561_raw_html.txt,0.035
50609_raw_html.txt,0.13523076923076924
50633_raw_html.txt,0.002
50693_raw_html.txt,0.086
50699_raw_html.txt,0.002
50735_raw_html.txt,0.012
50855_raw_html.txt,0.036
50903_raw_html.txt,0.067
50945_raw_html.txt,0.005
51029_raw_html.txt,0.11530317447860056
51125_raw_html.txt,0.193
51137_raw_html.txt,0.071
51149_raw_html.txt,0.004
51209_raw_html.txt,0.026061538461538462
51269_raw_html.txt,0.0888
51461_raw_html.txt,0.826
51623_raw_html.txt,0.09033333333333333
51653_raw_html.txt,0.067
51695_raw_html.txt,0.07833333333333334
51761_raw_html.txt,0.076
51785_raw_html.txt,0.864
51815_raw_html.txt,0.082
51935_raw_html.txt,0.00525
51947_raw_html.txt,0.13
51965_raw_html.txt,0.006
52007_raw_html.txt,0.0
52031_raw_html.txt,0.17502275081435034
52055_raw_html.txt,0.193
52061_raw_html.txt,0.077
52079_raw_html.txt,0.082
52127_raw_html.txt,0.038
52205_raw_html.txt,0.008
52217_raw_html.txt,0.061
52235_raw_html.txt,0.047
52259_raw_html.txt,0.029
52403_raw_html.txt,0.0
52409_raw_html.txt,0.136
52499_raw_html.txt,0.72
52523_raw_html.txt,0.196
52553_raw_html.txt,0.15
52577_raw_html.txt,0.103
52673_raw_html.txt,0.0805
52775_raw_html.txt,0.002
52811_raw_html.txt,0.06782831884166278
52913_raw_html.txt,0.05322073947250038
52961_raw_html.txt,0.035
53123_raw_html.txt,0.05
53213_raw_html.txt,0.013
53225_raw_html.txt,0.021
53237_raw_html.txt,0.006
53249_raw_html.txt,0.123
